<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
SBER;60;05/07/23;190000;241.0600000;1250120
SBER;60;05/07/23;200000;240.5100000;1035740
SBER;60;05/07/23;210000;240.7500000;526470
SBER;60;05/07/23;220000;240.6800000;338030
SBER;60;05/07/23;230000;241.0400000;516640
SBER;60;06/07/23;000000;240.9500000;665440
SBER;60;06/07/23;110000;241.8300000;5228100
SBER;60;06/07/23;120000;242.2000000;2967190
SBER;60;06/07/23;130000;241.5500000;3301780
SBER;60;06/07/23;140000;241.4600000;2228980
SBER;60;06/07/23;150000;241.7700000;2513520
SBER;60;06/07/23;160000;241.2700000;1225760
SBER;60;06/07/23;170000;241.0500000;914630
SBER;60;06/07/23;180000;241.2000000;1394260
SBER;60;06/07/23;190000;241.1900000;1241200
SBER;60;06/07/23;200000;240.9800000;458620
SBER;60;06/07/23;210000;241.2100000;297510
SBER;60;06/07/23;220000;241.4000000;450810
SBER;60;06/07/23;230000;241.0300000;493750
SBER;60;07/07/23;000000;240.9600000;459760
SBER;60;07/07/23;110000;241.5200000;3634220
SBER;60;07/07/23;120000;241.6700000;1821650
SBER;60;07/07/23;130000;241.9700000;6151480
SBER;60;07/07/23;140000;241.7600000;1374140
SBER;60;07/07/23;150000;241.5800000;1275710
SBER;60;07/07/23;160000;241.8700000;719190
SBER;60;07/07/23;170000;241.5400000;1163850
SBER;60;07/07/23;180000;241.9700000;1066150
SBER;60;07/07/23;190000;242.1400000;3780040
SBER;60;07/07/23;200000;242.0800000;1021200
SBER;60;07/07/23;210000;243.2700000;2561390
SBER;60;07/07/23;220000;242.5800000;2506610
SBER;60;07/07/23;230000;243.1400000;1357080
SBER;60;08/07/23;000000;243.6700000;1768380
SBER;60;10/07/23;110000;246.9900000;19759280
SBER;60;10/07/23;120000;247.0000000;5597150
SBER;60;10/07/23;130000;246.0600000;5729550
SBER;60;10/07/23;140000;245.8300000;2989190
SBER;60;10/07/23;150000;246.6200000;2338620
SBER;60;10/07/23;160000;246.8000000;3619730
SBER;60;10/07/23;170000;246.8000000;1859090
SBER;60;10/07/23;180000;247.8600000;6584140
SBER;60;10/07/23;190000;247.3000000;3019630
SBER;60;10/07/23;200000;248.7000000;4068490
SBER;60;10/07/23;210000;248.3000000;3201710
SBER;60;10/07/23;220000;248.8400000;1547790
SBER;60;10/07/23;230000;248.8200000;2257580
SBER;60;11/07/23;000000;249.4000000;2374270
SBER;60;11/07/23;110000;248.1900000;16980390
SBER;60;11/07/23;120000;247.4700000;9810570
SBER;60;11/07/23;130000;247.4000000;3123990
SBER;60;11/07/23;140000;248.1100000;2846580
SBER;60;11/07/23;150000;248.3200000;5325280
SBER;60;11/07/23;160000;248.6500000;2780580
SBER;60;11/07/23;170000;247.6200000;1911000
SBER;60;11/07/23;180000;248.0000000;1778950
SBER;60;11/07/23;190000;247.7200000;1058480
SBER;60;11/07/23;200000;248.0400000;800530
SBER;60;11/07/23;210000;248.1800000;484010
SBER;60;11/07/23;220000;248.2100000;756530
SBER;60;11/07/23;230000;248.1800000;744120
SBER;60;12/07/23;000000;247.9900000;672920
SBER;60;12/07/23;110000;248.7200000;7476600
SBER;60;12/07/23;120000;247.9800000;4564230
SBER;60;12/07/23;130000;248.2300000;1961260
SBER;60;12/07/23;140000;248.6000000;4119030
SBER;60;12/07/23;150000;248.7900000;1163060
SBER;60;12/07/23;160000;248.7900000;1568970
SBER;60;12/07/23;170000;248.5600000;1426740
SBER;60;12/07/23;180000;248.4900000;2338730
SBER;60;12/07/23;190000;248.0000000;2603650
SBER;60;12/07/23;200000;247.2300000;5066410
SBER;60;12/07/23;210000;247.2600000;3532390
SBER;60;12/07/23;220000;247.4000000;901810
SBER;60;12/07/23;230000;247.7500000;1538580
SBER;60;13/07/23;000000;247.5200000;904850
SBER;60;13/07/23;110000;246.9900000;7401940
SBER;60;13/07/23;120000;247.1500000;4652980
SBER;60;13/07/23;130000;246.2700000;2424280
SBER;60;13/07/23;140000;245.9100000;6300910
SBER;60;13/07/23;150000;245.9900000;1842640
SBER;60;13/07/23;160000;246.2100000;1839750
SBER;60;13/07/23;170000;246.2900000;798160
SBER;60;13/07/23;180000;245.8800000;1528360
SBER;60;13/07/23;190000;246.4800000;930460
SBER;60;13/07/23;200000;246.1700000;391130
SBER;60;13/07/23;210000;246.3300000;255320
SBER;60;13/07/23;220000;246.4400000;394960
SBER;60;13/07/23;230000;246.4500000;218670
SBER;60;14/07/23;000000;246.1900000;495410
SBER;60;14/07/23;110000;244.9600000;6704570
SBER;60;14/07/23;120000;245.4100000;2255570
SBER;60;14/07/23;130000;245.8100000;2043640
SBER;60;14/07/23;140000;246.2000000;3423140
SBER;60;14/07/23;150000;246.4400000;1092290
SBER;60;14/07/23;160000;246.2000000;2621190
SBER;60;14/07/23;170000;246.3300000;1101130
SBER;60;14/07/23;180000;246.4900000;1162600
SBER;60;14/07/23;190000;246.7900000;1130240
SBER;60;14/07/23;200000;246.7700000;1395780
SBER;60;14/07/23;210000;246.4800000;587380
SBER;60;14/07/23;220000;246.6700000;537920
SBER;60;14/07/23;230000;246.4700000;679240
SBER;60;15/07/23;000000;246.4500000;841920
SBER;60;17/07/23;110000;245.5900000;10135230
SBER;60;17/07/23;120000;245.9300000;3809300
SBER;60;17/07/23;130000;245.4700000;2374620
SBER;60;17/07/23;140000;245.0000000;4067040
SBER;60;17/07/23;150000;245.4000000;1723300
SBER;60;17/07/23;160000;245.2500000;1148390
SBER;60;17/07/23;170000;244.6200000;2203110
SBER;60;17/07/23;180000;245.0500000;2349700
SBER;60;17/07/23;190000;246.2000000;5039790
SBER;60;17/07/23;200000;245.8400000;1166400
SBER;60;17/07/23;210000;245.5700000;492100
SBER;60;17/07/23;220000;245.6800000;290440
SBER;60;17/07/23;230000;245.4700000;596790
SBER;60;18/07/23;000000;245.3900000;334740
SBER;60;18/07/23;110000;246.1100000;4984080
SBER;60;18/07/23;120000;247.2200000;7254250
SBER;60;18/07/23;130000;246.8400000;3815410
SBER;60;18/07/23;140000;247.1100000;1639330
SBER;60;18/07/23;150000;247.0100000;1524820
SBER;60;18/07/23;160000;246.8900000;3492210
SBER;60;18/07/23;170000;245.9800000;4067220
SBER;60;18/07/23;180000;246.5000000;2251920
SBER;60;18/07/23;190000;246.8900000;1749890
SBER;60;18/07/23;200000;246.9200000;1214770
SBER;60;18/07/23;210000;246.6600000;1455430
SBER;60;18/07/23;220000;246.9700000;676070
SBER;60;18/07/23;230000;246.8500000;750370
SBER;60;19/07/23;000000;246.7700000;1036020
SBER;60;19/07/23;110000;247.3200000;7767170
SBER;60;19/07/23;120000;246.9600000;5993880
SBER;60;19/07/23;130000;247.0000000;2450870
SBER;60;19/07/23;140000;246.0100000;2899230
SBER;60;19/07/23;150000;246.0000000;2367380
SBER;60;19/07/23;160000;245.8000000;1097460
SBER;60;19/07/23;170000;245.8800000;1990280
SBER;60;19/07/23;180000;246.0400000;1090730
SBER;60;19/07/23;190000;246.2800000;1104640
SBER;60;19/07/23;200000;245.6100000;2095180
SBER;60;19/07/23;210000;245.8300000;657930
SBER;60;19/07/23;220000;245.9300000;507610
SBER;60;19/07/23;230000;245.9900000;889130
SBER;60;20/07/23;000000;245.8500000;483250
SBER;60;20/07/23;110000;245.3500000;3235270
SBER;60;20/07/23;120000;244.4000000;6080820
SBER;60;20/07/23;130000;244.6200000;3738650
SBER;60;20/07/23;140000;244.3300000;1361930
SBER;60;20/07/23;150000;244.8400000;1402940
SBER;60;20/07/23;160000;244.6600000;1237230
SBER;60;20/07/23;170000;244.8200000;2804140
SBER;60;20/07/23;180000;244.4500000;4245930
SBER;60;20/07/23;190000;244.7000000;1746960
SBER;60;20/07/23;200000;244.0900000;3632110
SBER;60;20/07/23;210000;243.0400000;3423340
SBER;60;20/07/23;220000;243.1800000;807400
SBER;60;20/07/23;230000;242.9400000;1488960
SBER;60;21/07/23;000000;242.7000000;754840
SBER;60;21/07/23;110000;243.3700000;5400890
SBER;60;21/07/23;120000;243.1900000;3314880
SBER;60;21/07/23;130000;243.9500000;3530930
SBER;60;21/07/23;140000;243.0700000;6558440
SBER;60;21/07/23;150000;243.7800000;2757040
SBER;60;21/07/23;160000;243.7700000;1357970
SBER;60;21/07/23;170000;244.2400000;3365390
SBER;60;21/07/23;180000;244.1800000;1654440
SBER;60;21/07/23;190000;244.3000000;824170
SBER;60;21/07/23;200000;243.7500000;594950
SBER;60;21/07/23;210000;243.6700000;887990
SBER;60;21/07/23;220000;243.7400000;490960
SBER;60;21/07/23;230000;243.8400000;400250
SBER;60;22/07/23;000000;244.1300000;982390
SBER;60;24/07/23;110000;245.5100000;6275680
SBER;60;24/07/23;120000;245.0300000;3157290
SBER;60;24/07/23;130000;244.9500000;1570720
SBER;60;24/07/23;140000;244.7100000;971360
SBER;60;24/07/23;150000;245.0700000;999030
SBER;60;24/07/23;160000;244.9700000;967610
SBER;60;24/07/23;170000;244.3900000;1747030
SBER;60;24/07/23;180000;244.4900000;1067480
SBER;60;24/07/23;190000;244.9500000;944390
SBER;60;24/07/23;200000;244.8200000;471780
SBER;60;24/07/23;210000;244.7500000;368830
SBER;60;24/07/23;220000;244.8100000;251950
SBER;60;24/07/23;230000;244.9100000;477070
SBER;60;25/07/23;000000;244.8700000;411110
SBER;60;25/07/23;110000;246.2200000;6729320
SBER;60;25/07/23;120000;246.2200000;3117700
SBER;60;25/07/23;130000;246.2900000;2444760
SBER;60;25/07/23;140000;247.2900000;6443240
SBER;60;25/07/23;150000;247.1700000;2160960
SBER;60;25/07/23;160000;246.7700000;2637840
SBER;60;25/07/23;170000;247.2600000;3522250
SBER;60;25/07/23;180000;247.4700000;3633580
SBER;60;25/07/23;190000;246.7500000;3924810
SBER;60;25/07/23;200000;247.2400000;2853150
SBER;60;25/07/23;210000;247.2800000;584320
SBER;60;25/07/23;220000;247.0800000;392300
SBER;60;25/07/23;230000;247.1700000;455080
SBER;60;26/07/23;000000;247.2000000;784480
SBER;60;26/07/23;110000;246.6100000;7582710
SBER;60;26/07/23;120000;246.6500000;4615700
SBER;60;26/07/23;130000;246.2900000;1813930
SBER;60;26/07/23;140000;247.0600000;1792810
SBER;60;26/07/23;150000;247.4200000;2511310
SBER;60;26/07/23;160000;247.2600000;2093860
SBER;60;26/07/23;170000;247.4900000;1421930
SBER;60;26/07/23;180000;247.1400000;1340860
SBER;60;26/07/23;190000;246.9200000;1051960
SBER;60;26/07/23;200000;246.9700000;463910
SBER;60;26/07/23;210000;246.9800000;272140
SBER;60;26/07/23;220000;247.2700000;366320
SBER;60;26/07/23;230000;247.1600000;268620
SBER;60;27/07/23;000000;247.0500000;435920
SBER;60;27/07/23;110000;247.8000000;5869220
SBER;60;27/07/23;120000;248.6100000;8731730
SBER;60;27/07/23;130000;248.8300000;3549280
SBER;60;27/07/23;140000;248.7600000;3335840
SBER;60;27/07/23;150000;248.7800000;3393380
SBER;60;27/07/23;160000;249.0000000;3080350
SBER;60;27/07/23;170000;248.6100000;3357110
SBER;60;27/07/23;180000;248.9800000;2452830
SBER;60;27/07/23;190000;248.5300000;1313370
SBER;60;27/07/23;200000;248.5800000;647360
SBER;60;27/07/23;210000;248.5900000;451170
SBER;60;27/07/23;220000;248.1200000;1183600
SBER;60;27/07/23;230000;247.8000000;1939950
SBER;60;28/07/23;000000;247.9500000;450910
SBER;60;28/07/23;110000;247.2900000;5709870
SBER;60;28/07/23;120000;247.2200000;4299040
SBER;60;28/07/23;130000;247.6800000;1781690
SBER;60;28/07/23;140000;248.4000000;2809480
SBER;60;28/07/23;150000;248.3400000;4568270
SBER;60;28/07/23;160000;248.7500000;1936140
SBER;60;28/07/23;170000;248.3300000;1570520
SBER;60;28/07/23;180000;248.8900000;2292360
SBER;60;28/07/23;190000;249.2900000;5138420
SBER;60;28/07/23;200000;248.9200000;1538530
SBER;60;28/07/23;210000;248.8000000;639410
SBER;60;28/07/23;220000;248.9100000;639000
SBER;60;28/07/23;230000;249.1000000;1136550
SBER;60;29/07/23;000000;249.2500000;1683000
SBER;60;31/07/23;110000;255.6000000;35150340
SBER;60;31/07/23;120000;255.9900000;10437170
SBER;60;31/07/23;130000;258.7100000;19723640
SBER;60;31/07/23;140000;258.5500000;10704840
SBER;60;31/07/23;150000;258.0200000;9605170
SBER;60;31/07/23;160000;258.5900000;6377390
SBER;60;31/07/23;170000;260.2200000;9858620
SBER;60;31/07/23;180000;261.8300000;10116250
SBER;60;31/07/23;190000;264.9000000;16599850
SBER;60;31/07/23;200000;263.9600000;16748250
SBER;60;31/07/23;210000;264.9000000;4622680
SBER;60;31/07/23;220000;266.3400000;5600670
SBER;60;31/07/23;230000;266.2800000;3852210
SBER;60;01/08/23;000000;267.4000000;7684490
SBER;60;01/08/23;110000;267.3400000;42328730
SBER;60;01/08/23;120000;267.8900000;13338570
SBER;60;01/08/23;130000;271.9800000;37331020
SBER;60;01/08/23;140000;272.1200000;9646670
SBER;60;01/08/23;150000;270.6000000;12338690
SBER;60;01/08/23;160000;270.8100000;8001560
SBER;60;01/08/23;170000;271.0300000;4969140
SBER;60;01/08/23;180000;268.0200000;12545790
SBER;60;01/08/23;190000;268.5000000;8591730
SBER;60;01/08/23;200000;267.8500000;2867840
SBER;60;01/08/23;210000;266.5200000;3190940
SBER;60;01/08/23;220000;268.0900000;2570720
SBER;60;01/08/23;230000;269.1200000;2967270
SBER;60;02/08/23;000000;268.5000000;1785680
SBER;60;02/08/23;110000;267.8300000;12862980
SBER;60;02/08/23;120000;268.2500000;5013120
SBER;60;02/08/23;130000;267.8900000;3754540
SBER;60;02/08/23;140000;268.0000000;4204700
SBER;60;02/08/23;150000;269.2000000;4224770
SBER;60;02/08/23;160000;268.5800000;1797890
SBER;60;02/08/23;170000;269.1900000;2805240
SBER;60;02/08/23;180000;268.3600000;4551190
SBER;60;02/08/23;190000;268.4500000;3067580
SBER;60;02/08/23;200000;268.3500000;1737190
SBER;60;02/08/23;210000;268.6300000;1172980
SBER;60;02/08/23;220000;268.6500000;833860
SBER;60;02/08/23;230000;268.8700000;1150260
SBER;60;03/08/23;000000;268.5700000;1032290
SBER;60;03/08/23;110000;268.3100000;22998840
SBER;60;03/08/23;120000;269.4600000;13314220
SBER;60;03/08/23;130000;270.0100000;7151810
SBER;60;03/08/23;140000;270.7200000;8982500
SBER;60;03/08/23;150000;269.7400000;5089190
SBER;60;03/08/23;160000;269.3500000;3067260
SBER;60;03/08/23;170000;268.9500000;4302400
SBER;60;03/08/23;180000;269.4100000;3250490
SBER;60;03/08/23;190000;268.8600000;2151570
SBER;60;03/08/23;200000;269.4600000;1339010
SBER;60;03/08/23;210000;269.2800000;810800
SBER;60;03/08/23;220000;269.0500000;1116420
SBER;60;03/08/23;230000;269.1000000;788070
SBER;60;04/08/23;000000;269.1100000;1013660
SBER;60;04/08/23;110000;269.9500000;8754400
SBER;60;04/08/23;120000;269.8900000;4049520
SBER;60;04/08/23;130000;270.7100000;5659130
SBER;60;04/08/23;140000;271.8500000;9681790
SBER;60;04/08/23;150000;270.2900000;17246040
SBER;60;04/08/23;160000;267.0500000;38042710
SBER;60;04/08/23;170000;267.8500000;8132580
SBER;60;04/08/23;180000;267.2600000;7044590
SBER;60;04/08/23;190000;264.2800000;8583890
SBER;60;04/08/23;200000;263.4700000;14485110
SBER;60;04/08/23;210000;264.0900000;5642940
SBER;60;04/08/23;220000;264.7300000;1669710
SBER;60;04/08/23;230000;263.9000000;1673460
SBER;60;05/08/23;000000;264.1200000;1499030
SBER;60;07/08/23;110000;265.7900000;12262520
SBER;60;07/08/23;120000;267.3600000;8889580
SBER;60;07/08/23;130000;266.0000000;4677350
SBER;60;07/08/23;140000;266.1500000;2983310
SBER;60;07/08/23;150000;265.8800000;2371760
SBER;60;07/08/23;160000;264.7400000;5346110
SBER;60;07/08/23;170000;265.7200000;2118370
SBER;60;07/08/23;180000;264.1700000;4146170
SBER;60;07/08/23;190000;263.0300000;4749080
SBER;60;07/08/23;200000;262.6000000;3137320
SBER;60;07/08/23;210000;261.2500000;6146530
SBER;60;07/08/23;220000;261.8200000;2413750
SBER;60;07/08/23;230000;262.0700000;1034020
SBER;60;08/08/23;000000;261.9200000;948080
SBER;60;08/08/23;110000;260.5100000;15040940
SBER;60;08/08/23;120000;260.5000000;9473850
SBER;60;08/08/23;130000;259.8500000;4849920
SBER;60;08/08/23;140000;260.2800000;3660650
SBER;60;08/08/23;150000;262.6000000;8172660
SBER;60;08/08/23;160000;263.1300000;8973160
SBER;60;08/08/23;170000;263.2600000;3086480
SBER;60;08/08/23;180000;264.0000000;3793760
SBER;60;08/08/23;190000;263.5200000;1865780
SBER;60;08/08/23;200000;265.1000000;2130440
SBER;60;08/08/23;210000;264.0000000;1623980
SBER;60;08/08/23;220000;263.9900000;606870
SBER;60;08/08/23;230000;264.5800000;931030
SBER;60;09/08/23;000000;264.6200000;796270
SBER;60;09/08/23;110000;264.0600000;10237550
SBER;60;09/08/23;120000;264.2100000;2328060
SBER;60;09/08/23;130000;263.8300000;4020490
SBER;60;09/08/23;140000;263.5400000;4801710
SBER;60;09/08/23;150000;264.2900000;1779530
SBER;60;09/08/23;160000;263.7900000;1536590
SBER;60;09/08/23;170000;264.8600000;2963340
SBER;60;09/08/23;180000;264.0500000;3681580
SBER;60;09/08/23;190000;263.7800000;1124690
SBER;60;09/08/23;200000;263.9600000;693440
SBER;60;09/08/23;210000;263.9400000;231170
SBER;60;09/08/23;220000;264.1300000;359560
SBER;60;09/08/23;230000;263.9600000;496930
SBER;60;10/08/23;000000;263.9100000;596080
SBER;60;10/08/23;110000;264.8200000;5904220
SBER;60;10/08/23;120000;265.9100000;7915170
SBER;60;10/08/23;130000;265.4400000;3108390
SBER;60;10/08/23;140000;265.3600000;2176170
SBER;60;10/08/23;150000;266.7200000;5136480
SBER;60;10/08/23;160000;266.0300000;2220680
SBER;60;10/08/23;170000;266.2400000;2254920
SBER;60;10/08/23;180000;266.1000000;1562800
SBER;60;10/08/23;190000;266.4900000;1830180
SBER;60;10/08/23;200000;266.0300000;1111220
SBER;60;10/08/23;210000;266.3600000;539610
SBER;60;10/08/23;220000;266.3200000;404130
SBER;60;10/08/23;230000;266.6700000;736450
SBER;60;11/08/23;000000;266.9100000;2289680
SBER;60;11/08/23;110000;266.1900000;6815680
SBER;60;11/08/23;120000;265.3300000;3273950
SBER;60;11/08/23;130000;265.8000000;2666360
SBER;60;11/08/23;140000;265.5200000;1627940
SBER;60;11/08/23;150000;266.1500000;1185700
SBER;60;11/08/23;160000;266.0700000;1436090
SBER;60;11/08/23;170000;266.1000000;1338140
SBER;60;11/08/23;180000;266.2900000;1291590
SBER;60;11/08/23;190000;266.4300000;1371620
SBER;60;11/08/23;200000;266.3400000;710730
SBER;60;11/08/23;210000;266.2300000;718810
SBER;60;11/08/23;220000;266.3300000;800190
SBER;60;11/08/23;230000;266.2000000;816670
SBER;60;12/08/23;000000;266.2300000;662760
SBER;60;14/08/23;110000;267.9600000;10006140
SBER;60;14/08/23;120000;267.4200000;6222510
SBER;60;14/08/23;130000;267.6900000;3035110
SBER;60;14/08/23;140000;267.7800000;2612320
SBER;60;14/08/23;150000;267.0200000;2135210
SBER;60;14/08/23;160000;267.0500000;1746040
SBER;60;14/08/23;170000;267.1500000;2251360
SBER;60;14/08/23;180000;263.2900000;24553220
SBER;60;14/08/23;190000;262.8000000;14990230
SBER;60;14/08/23;200000;261.1500000;5923160
SBER;60;14/08/23;210000;260.0000000;5458080
SBER;60;14/08/23;220000;261.0900000;4231500
SBER;60;14/08/23;230000;260.7600000;2245760
SBER;60;15/08/23;000000;260.4500000;1172400
SBER;60;15/08/23;110000;263.0800000;24473640
SBER;60;15/08/23;120000;261.6900000;5849490
SBER;60;15/08/23;130000;262.9800000;3258350
SBER;60;15/08/23;140000;262.6300000;2410600
SBER;60;15/08/23;150000;263.9000000;4994330
SBER;60;15/08/23;160000;263.1900000;3779200
SBER;60;15/08/23;170000;263.2700000;1453910
SBER;60;15/08/23;180000;263.7300000;1689110
SBER;60;15/08/23;190000;261.0000000;4472650
SBER;60;15/08/23;200000;261.3700000;2711580
SBER;60;15/08/23;210000;260.9600000;729010
SBER;60;15/08/23;220000;261.1300000;523380
SBER;60;15/08/23;230000;260.3100000;1401690
SBER;60;16/08/23;000000;260.4200000;1220210
SBER;60;16/08/23;110000;260.0300000;11671640
SBER;60;16/08/23;120000;258.1100000;8338160
SBER;60;16/08/23;130000;256.2100000;10777550
SBER;60;16/08/23;140000;257.4000000;7132790
SBER;60;16/08/23;150000;256.0100000;4554480
SBER;60;16/08/23;160000;256.0700000;10797520
SBER;60;16/08/23;170000;256.8900000;4789920
SBER;60;16/08/23;180000;256.5400000;2632830
SBER;60;16/08/23;190000;256.6100000;1447830
SBER;60;16/08/23;200000;257.1400000;3495300
SBER;60;16/08/23;210000;256.2900000;1702550
SBER;60;16/08/23;220000;255.2600000;1869760
SBER;60;16/08/23;230000;255.8800000;1657490
SBER;60;17/08/23;000000;256.0200000;870090
SBER;60;17/08/23;110000;257.9300000;9975740
SBER;60;17/08/23;120000;257.8900000;3682210
SBER;60;17/08/23;130000;255.8800000;6160500
SBER;60;17/08/23;140000;256.4000000;2893470
SBER;60;17/08/23;150000;257.0300000;2235050
SBER;60;17/08/23;160000;257.2000000;1369620
SBER;60;17/08/23;170000;257.3900000;1434810
SBER;60;17/08/23;180000;257.0800000;2004830
SBER;60;17/08/23;190000;257.2800000;997880
SBER;60;17/08/23;200000;257.3000000;443410
SBER;60;17/08/23;210000;257.4000000;533840
SBER;60;17/08/23;220000;257.7100000;1163350
SBER;60;17/08/23;230000;258.1900000;1166940
SBER;60;18/08/23;000000;258.5000000;1621070
SBER;60;18/08/23;110000;258.7400000;7007210
SBER;60;18/08/23;120000;258.4500000;2714390
SBER;60;18/08/23;130000;259.3400000;2081950
SBER;60;18/08/23;140000;258.6100000;2247260
SBER;60;18/08/23;150000;258.4400000;1364540
SBER;60;18/08/23;160000;258.3000000;2369050
SBER;60;18/08/23;170000;258.4000000;1075130
SBER;60;18/08/23;180000;259.2600000;2123240
SBER;60;18/08/23;190000;259.5000000;1663650
SBER;60;18/08/23;200000;259.8200000;2906510
SBER;60;18/08/23;210000;260.4000000;1446390
SBER;60;18/08/23;220000;260.7100000;1176770
SBER;60;18/08/23;230000;261.1700000;1539900
SBER;60;19/08/23;000000;261.1400000;1257330
SBER;60;21/08/23;110000;260.8200000;9871840
SBER;60;21/08/23;120000;260.4700000;7238950
SBER;60;21/08/23;130000;261.9500000;4251980
SBER;60;21/08/23;140000;261.8600000;3048370
SBER;60;21/08/23;150000;261.5600000;1161910
SBER;60;21/08/23;160000;262.2700000;2387160
SBER;60;21/08/23;170000;260.9800000;2305950
SBER;60;21/08/23;180000;261.2000000;2518040
SBER;60;21/08/23;190000;260.8100000;833950
SBER;60;21/08/23;200000;261.0900000;424260
SBER;60;21/08/23;210000;260.8200000;501470
SBER;60;21/08/23;220000;261.0400000;197070
SBER;60;21/08/23;230000;261.3000000;496730
SBER;60;22/08/23;000000;261.1500000;384520
SBER;60;22/08/23;110000;260.8400000;6019270
SBER;60;22/08/23;120000;260.4700000;2472990
SBER;60;22/08/23;130000;260.4500000;1481660
SBER;60;22/08/23;140000;260.7900000;1081140
SBER;60;22/08/23;150000;260.6700000;1552510
SBER;60;22/08/23;160000;260.7200000;1299570
SBER;60;22/08/23;170000;260.3100000;3310990
SBER;60;22/08/23;180000;260.5900000;1655880
SBER;60;22/08/23;190000;261.2000000;1430740
SBER;60;22/08/23;200000;261.4500000;1242280
SBER;60;22/08/23;210000;261.3600000;830320
SBER;60;22/08/23;220000;261.8800000;1580930
SBER;60;22/08/23;230000;261.3000000;1362410
SBER;60;23/08/23;000000;261.4500000;572520
SBER;60;23/08/23;110000;261.0500000;3193740
SBER;60;23/08/23;120000;260.4900000;3643570
SBER;60;23/08/23;130000;260.3000000;1534410
SBER;60;23/08/23;140000;260.4900000;1491120
SBER;60;23/08/23;150000;258.2600000;8180340
SBER;60;23/08/23;160000;257.3300000;5243500
SBER;60;23/08/23;170000;258.0000000;7637330
SBER;60;23/08/23;180000;258.5300000;2981150
SBER;60;23/08/23;190000;259.6300000;2461150
SBER;60;23/08/23;200000;258.9500000;1804940
SBER;60;23/08/23;210000;257.4600000;4944280
SBER;60;23/08/23;220000;257.1200000;3599310
SBER;60;23/08/23;230000;256.8000000;4219660
SBER;60;24/08/23;000000;256.4000000;2144640
SBER;60;24/08/23;110000;257.0500000;7488350
SBER;60;24/08/23;120000;257.9900000;2658610
SBER;60;24/08/23;130000;258.1000000;1676590
SBER;60;24/08/23;140000;257.3500000;1846450
SBER;60;24/08/23;150000;257.6300000;1312210
SBER;60;24/08/23;160000;258.0000000;1539590
SBER;60;24/08/23;170000;257.9100000;900280
SBER;60;24/08/23;180000;258.0400000;1778830
SBER;60;24/08/23;190000;258.3400000;1872930
SBER;60;24/08/23;200000;258.9400000;2308420
SBER;60;24/08/23;210000;258.8400000;890570
SBER;60;24/08/23;220000;258.6900000;409510
SBER;60;24/08/23;230000;259.1700000;892060
SBER;60;25/08/23;000000;259.6300000;1249020
SBER;60;25/08/23;110000;258.1600000;4990800
SBER;60;25/08/23;120000;258.1400000;2087450
SBER;60;25/08/23;130000;258.0700000;1044250
SBER;60;25/08/23;140000;259.0900000;1427410
SBER;60;25/08/23;150000;260.6000000;6523710
SBER;60;25/08/23;160000;260.4800000;2268750
SBER;60;25/08/23;170000;260.4800000;2455780
SBER;60;25/08/23;180000;261.0000000;2028450
SBER;60;25/08/23;190000;261.0000000;1607040
SBER;60;25/08/23;200000;260.9900000;1935490
SBER;60;25/08/23;210000;260.8200000;245150
SBER;60;25/08/23;220000;260.7500000;448340
SBER;60;25/08/23;230000;260.6700000;340620
SBER;60;26/08/23;000000;260.5000000;1115430
SBER;60;28/08/23;110000;261.5900000;6253040
SBER;60;28/08/23;120000;264.0600000;11436350
SBER;60;28/08/23;130000;264.5300000;3899260
SBER;60;28/08/23;140000;263.9300000;2661710
SBER;60;28/08/23;150000;264.3700000;2341140
SBER;60;28/08/23;160000;265.4300000;5852770
SBER;60;28/08/23;170000;265.8400000;7280710
SBER;60;28/08/23;180000;266.5200000;5352440
SBER;60;28/08/23;190000;267.0000000;6507220
SBER;60;28/08/23;200000;267.1000000;2120780
SBER;60;28/08/23;210000;266.5400000;2011700
SBER;60;28/08/23;220000;266.9600000;836110
SBER;60;28/08/23;230000;266.7100000;538230
SBER;60;29/08/23;000000;266.9300000;758470
SBER;60;29/08/23;110000;265.9100000;7663910
SBER;60;29/08/23;120000;266.2300000;4464250
SBER;60;29/08/23;130000;266.4200000;3833990
SBER;60;29/08/23;140000;266.9400000;4159890
SBER;60;29/08/23;150000;266.7000000;2891680
SBER;60;29/08/23;160000;265.7300000;3512200
SBER;60;29/08/23;170000;266.1800000;2481380
SBER;60;29/08/23;180000;265.7400000;2060970
SBER;60;29/08/23;190000;266.4700000;1295970
SBER;60;29/08/23;200000;265.8700000;707200
SBER;60;29/08/23;210000;265.9600000;607450
SBER;60;29/08/23;220000;266.2400000;481950
SBER;60;29/08/23;230000;265.8500000;501720
SBER;60;30/08/23;000000;265.6800000;629260
SBER;60;30/08/23;110000;266.6100000;6020160
SBER;60;30/08/23;120000;266.5400000;4342320
SBER;60;30/08/23;130000;266.1200000;1184790
SBER;60;30/08/23;140000;266.0900000;1152700
SBER;60;30/08/23;150000;265.5900000;2278070
SBER;60;30/08/23;160000;265.1000000;4471930
SBER;60;30/08/23;170000;263.9500000;6588550
SBER;60;30/08/23;180000;263.8700000;5801280
SBER;60;30/08/23;190000;265.4500000;3135390
SBER;60;30/08/23;200000;265.3300000;1480400
SBER;60;30/08/23;210000;264.7600000;604290
